"activity","address","city","code","codedescription","createddate","duedate","neighborhood","outcome","servicerequestnum","state","status","statusdate","updateddate","zip","i","lon","lat"
"Dispatch Work Crew","MORAVIA PARK DR & PULASKI HWY","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-21T17:13:03.000","2015-04-23T17:13:03.000","PULASKI INDUSTRIAL AREA","Abated - Close SR","15-00311797","MD","CLOSED","2015-04-22T15:36:29.000","2015-04-22T15:36:00.000","21237",1,-76.5380869,39.3136543
"Dispatch Work Crew","UPLANDS PKWY","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-21T17:07:56.000","2015-04-23T17:07:56.000","IRVINGTON","Abated - Close SR","15-00311771","MD","CLOSED","2015-04-22T16:27:40.000","2015-04-22T16:27:00.000","21229",1,-76.6963344,39.2888494
"Dispatch Work Crew","304  RADNOR RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-21T16:42:38.000","2015-04-23T16:42:38.000","RADNOR-WINSTON","Abated - Close SR","15-00311684","MD","CLOSED","2015-04-22T16:56:47.000","2015-04-22T16:55:00.000","21212",1,-76.6144659,39.348349
"Dispatch Work Crew","4816  LAUREL AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-21T16:26:50.000","2015-04-23T16:26:50.000","CYLBURN","Abated - Close SR","15-00311598","MD","CLOSED","2015-04-21T17:56:15.000","2015-04-21T17:56:00.000","21215",1,-76.666086,39.348246
"Dispatch Work Crew","1504  LATROBE PARK TER","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-21T16:16:47.000","2015-04-23T16:16:47.000","LOCUST POINT","Abated - Close SR","15-00311545","MD","CLOSED","2015-04-22T17:49:04.000","2015-04-22T17:48:00.000","21230",1,-76.593624,39.268518
"Dispatch Work Crew","4100  ARDLEY AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-21T15:56:40.000","2015-04-23T15:56:40.000","BELAIR-EDISON","Abated - Close SR","15-00311463","MD","CLOSED","2015-04-22T14:11:08.000","2015-04-22T14:10:00.000","21213",1,-76.556963,39.317772
"Dispatch Work Crew","CEDONIA AVE & ARIZONA AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-21T15:56:23.000","2015-04-23T15:56:23.000","FRANKFORD","Abated - Close SR","15-00311461","MD","CLOSED","2015-04-21T18:39:13.000","2015-04-21T18:35:00.000","21206",1,-76.5326814,39.3443222
"Dispatch Work Crew","1052 N IRIS AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-21T15:55:24.000","2015-04-23T15:55:24.000","ORANGEVILLE","Abated - Close SR","15-00311456","MD","CLOSED","2015-04-21T16:02:21.000","2015-04-21T16:01:00.000","21205",1,-76.56292,39.304307
"Dispatch Work Crew","5500  CEDONIA AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-21T15:54:07.000","2015-04-23T15:54:07.000","CEDONIA","Abated - Close SR","15-00311448","MD","CLOSED","2015-04-22T19:07:48.000","2015-04-22T19:07:00.000","21206",1,-76.532955,39.333654
"Dispatch Work Crew","738  PONCA ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-21T15:30:10.000","2015-04-23T15:30:10.000","GREEKTOWN","Abated - Close SR","15-00311366","MD","CLOSED","2015-04-21T15:32:30.000","2015-04-21T15:32:00.000","21224",1,-76.5550145,39.2841573
"Dispatch Work Crew","100  WILSON ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-21T15:04:21.000","2015-04-23T15:04:21.000","BOLTON HILL","Abated - Close SR","15-00311273","MD","CLOSED","2015-04-22T18:24:17.000","2015-04-22T18:23:00.000","21217",1,-76.6265182,39.3095621
NA,"601 E FAYETTE ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-21T14:23:54.000","2015-04-23T14:23:54.000","DOWNTOWN",NA,"15-00311043","MD","CLOSED","2015-04-21T14:24:50.000",NA,"21202",1,-76.607688,39.29022
"Dispatch Work Crew","1601 E 33RD ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-21T13:40:55.000","2015-04-23T13:40:55.000","COLDSTREAM HOMESTEAD MONTEBELLO","Abated - Close SR","15-00310656","MD","CLOSED","2015-04-23T14:49:26.000","2015-04-23T14:49:00.000","21218",1,-76.593565,39.328078
"Dispatch Work Crew","3923  GREENMOUNT AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-21T13:39:52.000","2015-04-23T13:39:52.000","PEN LUCY","Abated - Close SR","15-00310650","MD","CLOSED","2015-04-22T17:54:53.000","2015-04-22T17:54:00.000","21218",1,-76.609196,39.337606
"Dispatch Work Crew","3000  GREENMOUNT AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-21T13:38:01.000","2015-04-23T13:38:01.000","ABELL","Abated - Close SR","15-00310631","MD","CLOSED","2015-04-22T18:00:03.000","2015-04-22T17:59:00.000","21218",1,-76.609826,39.324956
NA,"3401  GARRISON BLVD","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-21T13:32:47.000","2015-04-23T13:32:47.000","CALLAWAY-GARRISON",NA,"15-00310600","MD","DUPCLOSD","2015-04-21T14:52:03.000",NA,"21215",1,-76.682156,39.3275
"Dispatch Work Crew","S SHARP ST &W LEE ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-21T13:30:13.000","2015-04-23T13:30:13.000","OTTERBEIN","Abated - Close SR","15-00310588","MD","CLOSED","2015-04-24T16:43:10.000","2015-04-24T16:42:00.000","21201",1,-76.6177046,39.2804162
"Dispatch Work Crew","100  MCMECHEN ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-21T13:27:15.000","2015-04-23T13:27:15.000","BOLTON HILL","Abated - Close SR","15-00310568","MD","CLOSED","2015-04-22T18:17:02.000","2015-04-22T18:14:00.000","21217",1,-76.6239041,39.3099976
"Dispatch Work Crew","4200  KELWAY RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-21T13:18:39.000","2015-04-23T13:18:39.000","ORIGINAL NORTHWOOD","Abated - Close SR","15-00310515","MD","CLOSED","2015-04-22T12:20:21.000","2015-04-22T12:18:00.000","21218",1,-76.595074,39.341182
"Dispatch Work Crew","SAINT PAUL ST &E 22ND ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-21T13:09:55.000","2015-04-23T13:09:55.000","BARCLAY","Abated - Close SR","15-00310426","MD","CLOSED","2015-04-22T17:57:10.000","2015-04-22T17:56:00.000","21218",1,-90.741793,38.8614405
"Dispatch Work Crew","RACE ST &W RANDALL ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-21T13:03:04.000","2015-04-23T13:03:04.000","SBIC","Abated - Close SR","15-00310368","MD","CLOSED","2015-04-23T19:02:17.000","2015-04-23T18:37:00.000","21230",1,-99.7500021,36.6148948
"Dispatch Work Crew","5000 E MONUMENT ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-21T13:02:01.000","2015-04-23T13:02:01.000","ORANGEVILLE","Abated - Close SR","15-00310362","MD","CLOSED","2015-04-21T18:48:01.000","2015-04-21T18:47:00.000","21205",1,-76.5555182,39.3004132
"Dispatch Work Crew","300 W FRANKLIN ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-21T13:00:24.000","2015-04-23T13:00:24.000","MOUNT VERNON","Abated - Close SR","15-00310356","MD","CLOSED","2015-04-23T13:39:20.000","2015-04-23T13:37:00.000","21201",1,-76.620068,39.295174
"Dispatch Work Crew","4719  YORK RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-21T12:59:54.000","2015-04-23T12:59:54.000","RICHNOR SPRINGS","Abated - Close SR","15-00310347","MD","CLOSED","2015-04-22T17:26:14.000","2015-04-22T17:25:00.000","21212",1,-76.609297,39.3464219
"Dispatch Work Crew","2300 W FRANKLIN ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-21T12:59:21.000","2015-04-23T12:59:21.000","ROSEMONT HOMEOWNERS/TENANTS","Abated - Close SR","15-00310343","MD","CLOSED","2015-04-23T18:34:29.000","2015-04-23T18:34:00.000","21223",1,-76.6532378,39.2936005
"Dispatch Work Crew","2700  EDMONDSON AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-21T12:58:10.000","2015-04-23T12:58:10.000","MOSHER","Abated - Close SR","15-00310335","MD","CLOSED","2015-04-23T18:35:33.000","2015-04-23T18:35:00.000","21223",1,-76.661544,39.2947879
"Dispatch Work Crew","2600 W FRANKLIN ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-21T12:56:49.000","2015-04-23T12:56:49.000","ROSEMONT HOMEOWNERS/TENANTS","Abated - Close SR","15-00310330","MD","CLOSED","2015-04-23T19:12:16.000","2015-04-23T19:11:00.000","21223",1,-76.6593339,39.2933409
"Dispatch Work Crew","6 W MULBERRY ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-21T12:55:12.000","2015-04-23T12:55:12.000","DOWNTOWN","Abated - Close SR","15-00310315","MD","CLOSED","2015-04-23T11:55:36.000","2015-04-23T11:55:00.000","21201",1,-76.6168225,39.2940784
"Dispatch Work Crew","900 N BENTALOU ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-21T12:40:01.000","2015-04-23T12:40:01.000","BRIDGEVIEW/GREENLAWN","Abated - Close SR","15-00310227","MD","CLOSED","2015-04-22T15:47:17.000","2015-04-22T15:47:00.000","21216",1,-76.6537286,39.2986791
"Dispatch Work Crew","O'DONNELL ST & PONCA ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-21T12:35:30.000","2015-04-23T12:35:30.000","CANTON INDUSTRIAL AREA","Abated - Close SR","15-00310187","MD","CLOSED","2015-04-21T15:53:18.000","2015-04-21T15:53:00.000","21224",1,-76.5539682,39.2810337
"Dispatch Work Crew","3600  MANHATTAN AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-21T12:25:34.000","2015-04-23T12:25:34.000","GLEN","Abated - Close SR","15-00310128","MD","CLOSED","2015-04-21T16:53:11.000","2015-04-21T16:52:00.000","21215",1,-76.685375,39.3529903
"Dispatch Work Crew","3400  WABASH AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-21T12:24:41.000","2015-04-23T12:24:41.000","ASHBURTON","Abated - Close SR","15-00310124","MD","CLOSED","2015-04-21T16:53:53.000","2015-04-21T16:53:00.000","21215",1,-76.666636,39.323362
"Dispatch Work Crew","N DUKELAND ST & LIBERTY HEIGHTS AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-21T12:23:26.000","2015-04-23T12:23:26.000","HANLON-LONGWOOD","Abated - Close SR","15-00310114","MD","CLOSED","2015-04-21T15:29:01.000","2015-04-21T15:28:00.000","21215",1,-76.6637391,39.30873
"Dispatch Work Crew","N CHARLES ST &E CENTRE ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-21T12:22:52.000","2015-04-23T12:22:52.000","MOUNT VERNON","Abated - Close SR","15-00310104","MD","CLOSED","2015-04-23T11:56:25.000","2015-04-23T11:56:00.000","21201",1,-76.624156,39.3561528
"Dispatch Work Crew","5750  CROSS COUNTRY BLVD","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-21T12:09:34.000","2015-04-23T12:09:34.000","MOUNT WASHINGTON","Abated - Close SR","15-00310005","MD","CLOSED","2015-04-21T17:57:02.000","2015-04-21T17:56:00.000","21209",1,-76.664792,39.365757
"Dispatch Work Crew","205 E 23RD ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-21T11:57:19.000","2015-04-23T11:57:19.000","BARCLAY","Abated - Close SR","15-00309928","MD","CLOSED","2015-04-22T18:06:11.000","2015-04-22T18:05:00.000","21218",1,-76.6133356,39.315395
"Dispatch Work Crew","5010  YORK RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-21T11:26:33.000","2015-04-23T11:26:33.000","RADNOR-WINSTON","Abated - Close SR","15-00309788","MD","CLOSED","2015-04-21T17:00:32.000","2015-04-21T16:59:00.000","21212",1,-76.6100747,39.3499771
"Dispatch Work Crew","LOCH RAVEN BLVD &E NORTHERN PKWY","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-21T11:09:36.000","2015-04-23T11:09:36.000","RAMBLEWOOD","Abated - Close SR","15-00309742","MD","CLOSED","2015-04-21T16:57:38.000","2015-04-21T16:57:00.000","21239",1,-76.5859898,39.3650581
"Dispatch Work Crew","RACE ST &W FORT AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-21T11:04:42.000","2015-04-23T11:04:42.000","SBIC","Abated - Close SR","15-00309731","MD","CLOSED","2015-04-23T19:15:53.000","2015-04-23T19:15:00.000","21230",1,-99.7500021,36.6148948
"Dispatch Work Crew","3900  HARFORD RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-21T10:59:27.000","2015-04-23T10:59:27.000","MONTEBELLO","Abated - Close SR","15-00309718","MD","CLOSED","2015-04-21T17:12:45.000","2015-04-21T17:12:00.000","21214",1,-76.576834,39.3336363
"Dispatch Work Crew","1640  LIGHT ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-21T10:56:34.000","2015-04-23T10:56:34.000","SBIC","Abated - Close SR","15-00309714","MD","CLOSED","2015-04-21T16:09:31.000","2015-04-21T16:00:00.000","21230",1,-76.611782,39.270736
NA,"6028  LOCH RAVEN BLVD","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-21T10:37:45.000","2015-04-23T10:37:45.000","RAMBLEWOOD",NA,"15-00309691","MD","DUPCLOSD","2015-04-22T17:01:29.000",NA,"21239",1,-76.5862719,39.365724
"Dispatch Work Crew","5913  WINTHROPE AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-21T10:36:15.000","2015-04-23T10:36:15.000","GLENHAM-BELFORD","Abated - Close SR","15-00309689","MD","CLOSED","2015-04-21T17:21:42.000","2015-04-21T17:21:00.000","21206",1,-76.547076,39.351308
"Dispatch Work Crew","1300  RAMSAY ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-21T00:38:33.000","2015-04-23T00:38:33.000","NEW SOUTHWEST/MOUNT CLARE","Abated - Close SR","15-00309571","MD","CLOSED","2015-04-21T18:24:28.000","2015-04-21T18:23:00.000","21223",1,-76.6378151,39.2834559
"Dispatch Work Crew","1100 N MOUNT ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-20T23:16:21.000","2015-04-22T23:16:21.000","SANDTOWN-WINCHESTER","Abated - Close SR","15-00309496","MD","CLOSED","2015-04-21T18:25:31.000","2015-04-21T18:25:00.000","21217",1,-76.644739,39.30111
"Dispatch Work Crew","600  PARKIN ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-20T23:13:14.000","2015-04-22T23:13:14.000","WASHINGTON VILLAGE","Abated - Close SR","15-00309488","MD","CLOSED","2015-04-21T18:26:19.000","2015-04-21T18:26:00.000","21230",1,-76.6303617,39.282033
"Dispatch Work Crew","TRAMORE RD & PINEWOOD AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-20T21:09:32.000","2015-04-22T21:09:32.000","HARFORD-ECHODALE/PERRING PARKWAY","Abated - Close SR","15-00309250","MD","CLOSED","2015-04-21T16:55:33.000","2015-04-21T16:54:00.000","21214",1,-7.1271258,52.2241127
"Dispatch Work Crew","100  TAPLOW RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-20T20:54:21.000","2015-04-22T20:54:21.000","HOMELAND","Abated - Close SR","15-00309213","MD","CLOSED","2015-04-21T16:53:46.000","2015-04-21T16:52:00.000","21212",1,-76.623743,39.360678
"Dispatch Work Crew","S CATON AVE & GEORGETOWN RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-20T20:35:30.000","2015-04-22T20:35:30.000","MORRELL PARK","Abated - Close SR","15-00309163","MD","CLOSED","2015-04-23T18:25:34.000","2015-04-23T18:25:00.000","21227",1,-76.6678926,39.2678098
"Dispatch Work Crew","RAMSAY ST &S WOODYEAR ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-20T20:33:49.000","2015-04-22T20:33:49.000","NEW SOUTHWEST/MOUNT CLARE","Abated - Close SR","15-00309157","MD","CLOSED","2015-04-21T18:27:13.000","2015-04-21T18:26:00.000","21223",1,-76.6399672,39.2833754
"Dispatch Work Crew","300 E 22ND ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-20T20:17:01.000","2015-04-22T20:17:01.000","BARCLAY","Abated - Close SR","15-00309112","MD","CLOSED","2015-04-21T17:48:42.000","2015-04-21T17:43:00.000","21218",1,-76.612508,39.314608
"Dispatch Work Crew","4312  ROBERTON AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-20T20:03:36.000","2015-04-22T20:03:36.000","PARKSIDE","Abated - Close SR","15-00309078","MD","CLOSED","2015-04-21T13:57:01.000","2015-04-21T13:55:00.000","21206",1,-76.5563234,39.3246518
"Dispatch Work Crew","2015 E FAIRMOUNT AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-20T19:11:22.000","2015-04-22T19:11:22.000","BUTCHER'S HILL","Abated - Close SR","15-00308920","MD","CLOSED","2015-04-21T16:07:54.000","2015-04-21T16:07:00.000","21231",1,-76.58873,39.292627
"Dispatch Work Crew","3302  TOONE ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-20T18:54:09.000","2015-04-22T18:54:09.000","CANTON","Abated - Close SR","15-00308872","MD","CLOSED","2015-04-21T18:50:02.000","2015-04-21T18:49:00.000","21224",1,-76.5688629,39.27861
"Dispatch Work Crew","1425  ALICEANNA ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-20T18:52:38.000","2015-04-22T18:52:38.000","FELLS POINT","Abated - Close SR","15-00308862","MD","CLOSED","2015-04-21T16:12:42.000","2015-04-21T16:12:00.000","21202",1,-76.5971141,39.2831601
"Dispatch Work Crew","2300 E MADISON ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-20T18:08:01.000","2015-04-22T18:08:01.000","MILTON-MONTFORD","Abated - Close SR","15-00308672","MD","CLOSED","2015-04-21T16:14:09.000","2015-04-21T16:13:00.000","21205",1,-76.5847372,39.2999789
"Dispatch Work Crew","KELWAY RD & HAVENWOOD RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-20T18:01:52.000","2015-04-22T18:01:52.000","ORIGINAL NORTHWOOD","Abated - Close SR","15-00308648","MD","CLOSED","2015-04-22T18:03:13.000","2015-04-22T18:03:00.000","21218",1,-76.5942627,39.3457098
"Dispatch Work Crew","YORK RD & WINSTON AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-20T17:58:28.000","2015-04-22T17:58:28.000","RADNOR-WINSTON","Abated - Close SR","15-00308631","MD","CLOSED","2015-04-21T17:02:14.000","2015-04-21T17:01:00.000","21212",1,-77.109057,39.862392
"Dispatch Work Crew","1548  WILLIAM ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-20T17:56:02.000","2015-04-22T17:56:02.000","RIVERSIDE","Abated - Close SR","15-00308621","MD","CLOSED","2015-04-21T16:11:19.000","2015-04-21T16:10:00.000","21230",1,-76.6100627,39.2718231
"Dispatch Work Crew","4600  HAZELWOOD AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-20T17:27:42.000","2015-04-22T17:27:42.000","FRANKFORD","Abated - Close SR","15-00308487","MD","CLOSED","2015-04-21T14:06:51.000","2015-04-21T14:06:00.000","21206",1,-76.53749,39.3399867
"Dispatch Work Crew","MAINE AVE & GRANADA AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-20T17:17:33.000","2015-04-22T17:17:33.000","CENTRAL FOREST PARK","Abated - Close SR","15-00308448","MD","CLOSED","2015-04-21T18:49:10.000","2015-04-21T18:48:00.000","21207",1,-69.7718333,44.24981
NA,"1052 N IRIS AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-20T17:15:42.000","2015-04-22T17:15:42.000","ORANGEVILLE",NA,"15-00308442","MD","DUPCLOSD","2015-04-21T15:37:11.000",NA,"21205",1,-76.56292,39.304307
"Dispatch Work Crew","6028  LOCH RAVEN BLVD","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-20T17:09:16.000","2015-04-22T17:09:16.000","RAMBLEWOOD","Abated - Close SR","15-00308412","MD","CLOSED","2015-04-22T17:01:29.000","2015-04-22T17:00:00.000","21239",1,-76.5862719,39.365724
"Dispatch Work Crew","902  SAINT PAUL ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-20T16:21:48.000","2015-04-22T16:21:48.000","MOUNT VERNON","Abated - Close SR","15-00308224","MD","CLOSED","2015-04-20T16:26:44.000","2015-04-20T16:23:00.000","21202",1,-76.614524,39.299872
"Dispatch Work Crew","1 N CHARLES ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-20T16:03:26.000","2015-04-22T16:03:26.000","DOWNTOWN","Abated - Close SR","15-00308152","MD","CLOSED","2015-04-20T16:10:43.000","2015-04-20T16:00:00.000","21201",1,-76.6147658,39.2901386
"Dispatch Work Crew","6005  MARLUTH AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-20T15:54:32.000","2015-04-22T15:54:32.000","CEDMONT","Abated - Close SR","15-00308105","MD","CLOSED","2015-04-21T14:05:06.000","2015-04-21T14:04:00.000","21206",1,-76.535255,39.346493
"Dispatch Work Crew","5800  WALTHER AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-20T15:43:09.000","2015-04-22T15:43:09.000","GLENHAM-BELFORD","Abated - Close SR","15-00308055","MD","CLOSED","2015-04-21T14:02:48.000","2015-04-21T14:02:00.000","21206",1,-76.548528,39.349353
"Dispatch Work Crew","1008 E LOMBARD ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-20T15:33:27.000","2015-04-22T15:33:27.000","JONESTOWN","Abated - Close SR","15-00308016","MD","CLOSED","2015-04-20T15:37:45.000","2015-04-20T15:35:00.000","21202",1,-76.6019286,39.289521
"Dispatch Work Crew","3205  WASHINGTON BLVD","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-20T14:20:49.000","2015-04-22T14:20:49.000","MORRELL PARK","Abated - Close SR","15-00307680","MD","CLOSED","2015-04-20T18:32:35.000","2015-04-20T18:32:00.000","21230",1,-76.6626299,39.257534
"Dispatch Work Crew","311 E MELROSE AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-20T14:10:15.000","2015-04-22T14:10:15.000","LAKE EVESHAM","Abated - Close SR","15-00307597","MD","CLOSED","2015-04-20T18:15:04.000","2015-04-20T18:14:00.000","21212",1,-76.614656,39.366458
"Dispatch Work Crew","HEAVER ST & BARCLAY ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-20T14:03:04.000","2015-04-22T14:03:04.000","BARCLAY","Abated - Close SR","15-00307554","MD","CLOSED","2015-04-20T17:47:02.000","2015-04-20T17:45:00.000","21218",1,-76.6094737,39.3120588
"Dispatch Work Crew","4800  BOWLAND AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-20T13:43:20.000","2015-04-22T13:43:20.000","FRANKFORD","Abated - Close SR","15-00307450","MD","CLOSED","2015-04-21T18:51:22.000","2015-04-21T18:51:00.000","21206",1,-76.551219,39.3187939
"Dispatch Work Crew","BELLE VISTA AVE & FRANKFORD AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-20T13:04:58.000","2015-04-22T13:04:58.000","WALTHERSON","Abated - Close SR","15-00307260","MD","CLOSED","2015-04-21T18:03:20.000","2015-04-21T18:02:00.000","21206",1,-76.5457961,39.3492317
"Dispatch Work Crew","200  MARTINGALE AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-20T13:01:28.000","2015-04-22T13:01:28.000","IRVINGTON","Abated - Close SR","15-00307244","MD","CLOSED","2015-04-20T16:19:18.000","2015-04-20T16:19:00.000","21229",1,-76.6906525,39.2816868
"Dispatch Work Crew","2305 N CALVERT ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-20T13:00:08.000","2015-04-22T13:00:08.000","BARCLAY","Abated - Close SR","15-00307234","MD","CLOSED","2015-04-21T17:11:18.000","2015-04-21T17:10:00.000","21218",1,-76.613819,39.315588
"Dispatch Work Crew","1054 N IRIS AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-20T12:56:55.000","2015-04-22T12:56:55.000","ORANGEVILLE","Abated - Close SR","15-00307218","MD","CLOSED","2015-04-21T15:37:11.000","2015-04-21T15:36:00.000","21205",1,-76.562923,39.304353
"Dispatch Work Crew","MATHEWS ST & EXETER HALL AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-20T12:49:46.000","2015-04-22T12:49:46.000","BETTER WAVERLY","Abated - Close SR","15-00307177","MD","CLOSED","2015-04-20T17:41:23.000","2015-04-20T17:40:00.000","21218",1,-95.9719058,39.9603052
